,review_text,label,prediction
2292,warna uv jerawat ini memiliki tekstur yang sangat cair sehingga anda harus sangat berhati hati saat mengeluarkan isinya saya sangat ingat membeli ini sekali tetapi jarang menggunakannya saya tidak cocok untuk menggunakan pelembab warna ini saya suka karena ada spf dan kemasannya oke tidak aplikatornya ,0,0
2293,jelly aquarysta ini sangat melembabkan kulit sesuai dengan namanya teksturnya seperti jelly setelah beberapa menit akan kembali ke bentuk semula seperti menjadi rata kembali baunya juga enak kulit jadi lembut dan kenyal seperti jelly serasa mau pegang di kulit haha ,1,1
2294,serum langsung dapat menghasilkan rasa halus pada kulit secara instan tetapi mungkin karena efek silikonnya bukan serum favoritmu tapi bisa jadi pilihan serum anti aging serumnya walaupun cukup kental mudah meresap dan tidak lengket terlalu lama ,1,0
2295,serum ini diklaim dapat memperbaiki kondisi kulit saat kita tidur terbukti jika digunakan pada malam hari keesokan harinya saat bangun tidur wajah terasa lembut kenyal dan bercahaya walaupun harganya mahal tapi setelah memikirkan produk kiehls harganya worth it karena awet banget tidak habis untuk mrc gunakan saja pada malam hari dan setiap pemakaian dibutuhkan tetes sehingga butuh waktu lama untuk habis layak untuk dicoba ,1,1
2296,saya biasa membeli produk ini untuk bersenang senang karena saya ingin mencobanya menurut saya isinya agak sedikit dengan harga segitu cukup melembabkan baunya juga enak tetapi di dalam saya harus menggunakan lebih sedikit lagi agar bisa melepaskan pendaki jadi malah agak boros untuk kesan lebih cerah juga kurang terlihat ,0,0
2297,akhirnya coba bibir u ra matte ini dalam naungan solow juga pro sangat ringan dan tidak norak sama sekali shade nya juga pas buat kerja tapi mungkin kalo agak lebih gelap atau ada sedikit dusty resikonya akan lebih bagus lagi karena menurut saya solow ini masih light pink jadi lumayan terang di bibir saya tapi overall warnanya cantik dan teksturnya juga nyaman di bibir meski agak kering berjam jam packagingnya bagus banget ,0,0
2298,salah satu lippie matte nude favorit saya saya suka lipstik nude karena saya suka smokey eyes natural harga terjangkau g murah tapi cukup murah untuk kualitas ckp bagus g ang didapat warnanya pink nude percik banget di bibir g pucet tapi tidak tebal gorgeous teksturnya smooth banget seperti satin hasilnya adalah matte tapi tidak membuat bibirku terlalu kering g lgs matte tapi jd matte yang panjang pk lip balm dl akan lebih lembab tahan daya tidak buruk lymn hanya untuk jam selama kamu tidak minum bar bar msh s ai transfer tp dkt pokoknya kemasannya cantik warna merpati merah favoritku bahkan plastik tapi kelihatan bagus elegan g ky murah saya tidak berpikir itu memiliki kontra menyukainya,1,1
2299,saya suka lulur bibir ini dan itu benar benar membuat bibir lebih lembut dan warna alami bibir terlihat lebih cerah dan juga lulur bibir ini rasanya enak sekali tapi harganya mahal banget dan susah dicari di indonesia ,0,0
2300,bagi saya produk skincare ini diremehkan karena ternyata memiliki efek yang bagus banget ya belum ada pengaruhnya terhadap pori pori besar saya baru dipakai minggu dan baru beli full size hari yang lalu tapi setelah pemakaian pagi ini kulit benar benar terasa perbedaannya yaitu lebih halus dan setelahnya aku membasuh wajahku masih terasa mulus untuk whitehead itu benar benar mempengaruhinya jika komedo belum mempengaruhi itu biasanya saya selalu berantakan tidak jelas tapi sejak saya pakai ini sudah jauh lebih sedikit bahkan sekarang sudah tidak ada sama sekali dan wajah terlihat lebih cerah itu sudah pasti jika anda memiliki kulit berminyak yang sangat sensitif dan rentan berjerawat seperti saya saya sarankan anda mencobanya ukurannya sangat besar saya rasa ini akan bertahan setidaknya tahun satu satunya downside adalah kemasan toples tidak terlalu higienis jika anda memasukkannya ke dalam botol selain itu saya pasti akan membelinya kembali ,1,1
2301,efek pencerahan benar benar juara saya tidak pernah menggunakan masker merk korea wajah saya menjadi kusam selama hari saya pakai pagi dan malam dan biola kecerahannya kembali lagi bekas jerawat juga mudah luntur sehingga tekstur kulit lebih bagus untuk pemakaian sendiri tergantung kulit saya hari itu bagaimana perasaan saya saya bisa menggunakan pagi dan sore beberapa hari berturut turut atau hanya memakai sabtu dan minggu malam ,0,1
2302,walau katanya keseharian tapi gw cuma pakai seminggu dua kali biasanya lebih pekat di area t apalagi di bagian hidung yang banyak komedi kulit lumayan bersih dan tidak terlalu kering kalau saya pakai sehari hari biasanya di daerah pipi seperti kering dan muncul bercak kering jadi saya tidak merekomendasikannya setiap hari kecuali jika wajah benar benar berminyak ,0,0
2303,mungkin dianggap lebih murah daripada perawatan esensi lainnya setelah menggunakan ini kulit terasa kenyal dan benar benar pendorong untuk produk selanjutnya tapi untuk klaimnya yang katanya bisa menghilangkan tekstur kasar dan membuat kulit mulus namun terasa mungkin karena ini baru bulan tapi secara keseluruhan ini adalah produk yang hebat ,1,1
2304,saya sangat suka lipstik ini untuk pakaian sehari hari ini juga sangat melembabkan daya tahan ok tapi lama lama hilang tapi saat turun warnanya masih bagus lbh alami yang tidak saya suka adalah kemasannya jelek semi plastik tembus pandang dan membuatnya terlihat sangat low end lol tapi jangan menilai buku dari s ulnya hanya sayin p,1,1
2305,ini adalah produk ketiga yang saya gunakan dari pc dan semuanya cocok untuk saya bisa kita simpulkan produk dari pc ini menyembuhkan seperti ini pertama kali saya pakai tiap pagi dan malam lalu sekarang sudah malam karena kondisi kulit sudah membaik banyak lebih lembut komedo mudah keluar dan jika ada jerawat bahkan tidak meradang tips pemakaian yang terlalu banyak karena bisa membuat kulit kering bagi yang mengeringkan kulit kurangi intensitas pemakaian dan jumlahnya sebagai toner asam bha ini recommended banged karena penting sekarang kayaknya double toning,1,1
2306,sekarang salah satu lipstik matte favorit saya formula lezat mudah diaplikasikan dan berpigmen daya tahannya tidak terlalu lama kalau makan dan minum lumayan lah pokoknya masih ada noda lumayan tapi ketika anda sudah makan banyak habis hanya ada sisa makanan meski sudah matte sama sekali tidak menyebabkan bibir kering digunakan sepanjang hari mudah digunakan tidak seperti lipstik matte lainnya yang terkadang menarik kemasannya cantik klasik bentuk ujungnya yang agak kotak juga memudahkan untuk menggambar lipstik saat cemberut warna ini bukan warna favorit saya tapi pastinya bukan lipstik matte ct terakhir saya masih mencari warna yang tepat ,1,0
2307,gunakan varian susu ringan untuk kulit kering hingga normal tekstur agak cair putih seperti susu kalau mau pakai sedikit kocok dulu membuat wajah saya berembun tapi saya suka tapi terkadang kalau sedang terburu buru tabir surya ini akan meresap dalam waktu yang lama akibatnya terkadang terc ur dengan bedak plus nilainya bisa dipakai muka dan badan harga murah tekstur ringan saya sedikit membersihkan saat mulai menggunakan ini tetapi saya masih tidak tahu tentang ini atau faktor lainnya ,0,0
2308,ini benar benar cawan suci jika saya menggunakan ini rasanya seperti noda dosa telah dihapus saya hanya menggunakannya di malam hari saat saya menggunakannya di pagi hari saya mendapatkan efek glowing setelah minggu pemakaian dan kulit terasa licin saya suka ,1,1
2309,harganya lumayan mahal dan susah dicari harus po jadi saya tidak membelinya kembali padahal di dalam diri saya produk ini efektif menghilangkan sel kulit mati saya menggunakannya di tubuh saya dan sekali pakai kali seminggu gosok itu langsung terasa dan kulit mati terangkat kulit jadi hslus tidak perih dan tidak merah seperti sehabis scrubing ,0,0
2310,produk shinzui memang sudah terkenal karena baunya yang enak harganya murah dan isinya banyak kalo dulunya x seminggu p jadi bisa bertahan selama bulan pemakaian lulurnya tidak terlalu keras dan menurut saya basah atau encer dibandingkan lulur lainnya setelah mandi agak kering dan licin mungkin jika aku harus lancar bagaimana dengan itu harganya terjangkau dibandingkan dengan merk lain dan sangat mudah untuk membeli dimana saja membeli kembali iya,1,0
2311,saya sempat keracunan mencoba produk ini karena mendengar dari teman teman di forum femaledaily kebetulan saya ingat melihat merek ini di apotek dekat rumah saya kesan pertama coba scrub ini adalah lhoooh klub busa iya saya seorang foam addict jadi jika anda membuat produk yang tidak berbusa anda merasa tidak terlalu menutupi seluruh wajah dan itu membuat eike sedikit boros baunya ok bagaimana dengan aromaterapi tidak tahu persis baunya seperti apa tapi enak banget trus lulurnya juga tidak ada yang melukai di wajah ini sudah penggunaan ketiga dan wajah saya tidak menunjukkan penolakan mungkin saya akan membeli kembali sebelum saya menemukan yang lebih baik,1,0
2312,sayang sekali saya tidak cocok dengan toner lemon viva ini sakit pada kulit terutama di daerah sekitar mata apalagi kalau dipakai dengan jerawat perih banget aromanya juga kayaknya kuat banget alkohol ,-1,-1
2313,pertama pakai astringent ini terasa agak perih kalau dipakai didekat mata terasa pedas efektif dalam mengurangi minyak berlebih jika digunakan secara teratur karena kulit saya kombinasi saya juga menggunakan toner lain sebagai kombinasi astringent ,-1,1
2314,ini bb cream pertama yang saya pakai saya beli karena sedang diskon jadi harganya lumayan murah saya hanya tidak tahu mengapa teksturnya sedikit lebih kencang dan untuk membaurkannya saya lebih suka menggunakan spons karena jika tidak maka tidak akan menyatu dengan baik ,0,-1
2315,lulur yang menjadi andalan masa lalu waktu itu saya iseng beli d watson singapore belum di indonesia dan ketika saya coba hasilnya bikin wajah saya mulus apalagi masalah komedo dan hidung yang belum teratasi oleh mencuci wajah biasa gunakan cukup kali seminggu atau saat hidung mulai terasa kasar dan wajah mulai sedikit kusam suka ,1,1
2316,baunya sama seperti body lotion gambar bengkuang juga tapi scrub nya sangat halus jadi tidak terasa seperti di scrub sel kulit mati dan kotoran di badan terasa kurang terangkat jadi harus scrub tenaga ekstra,0,0
2317,satu hal yang saya suka dari lipstik ini adalah aromanya aromanya enak banget untuk menaikkan mood,0,0
2318,biasanya suka pake balsem ini setelah cleansing oil sebelum cleansing wash karena terasa lebih bersih terdapat pompa yang membuat produk ini lebih mudah dan higienis botolnya besar dan cukup untuk berbulan bulan,0,1
2319,warnanya cantik banget tidak norak apalagi yang nude membuat wajahmu terlihat cantik juga jika digunakan untuk pemakaian sehari hari dan undangan boleh saja kemasannya juga bagus elegant banget tapi sayangnya setiap saya pakai lipstik ini bibir saya jadi super duper kering menggunakan pelembab yang masih kering sob sayang sekali saya tidak suka produknya ,-1,0
2320,cukup melembabkan karena ada olive untuk scrubnya sendiri cukup exfoliating tidak terlalu lembut atau keras baunya biasa saja saya tidak akan membelinya kembali karena saya tidak suka overall tapi mungkin saya akan mencoba varian mawar ,0,0
2321,baunya sedikit lebih pekat dibanding varian lainnya aromanya segar seperti kiwi jadi enak banget pake shower pagi biar segar ada gula yang berfungsi sebagai exfoliating agent teksturnya halus tidak sakit atau iritasi sama sekali secara pribadi lebih memilih gel mandi krim daripada gel mandi eksfoliasi sayangnya semua varian cottage ini agak mahal dibandingkan dengan sabun lainnya,0,0
2322,sebetulnya cara ini praktis ya untuk membersihkan kotoran dan minyak cukup satu langkah saja tapi sakit di wajah apalagi jika terkena jerawat atau ada luka cakaran juga tidak ramah digunakan pada area bibir dan mata ,-1,-1
2323,terobosan purbasari menurut saya karena setahu saya ini scrub pertama yang mengklaim bisa melindungi kulit dari bakteri terbuat dari ekstrak kunyit dan sirih saya orang yang aktif dan sangat berkeringat setelah mandi menggunakan scrub ini rasanya kotoran terangkat catatan tidak untuk mencerahkan kelebihan tidak mengeringkan kulit walaupun digunakan h ir setiap hari berbau seperti spa murah melindungi kulit dari bakteri wangi yang tahan lama kontra tidak cocok untuk yang kurang suka pewangi herbal tidak cocok untuk yang mencari produk bebas paraben ,0,0
2324,lipstik produk indonesia awet kemasan bagus warna cerah di bibir kualitas lipstik ini menurut saya tidak ada minusnya dan satu lagi harganya pas di kantong warna seri lasem lainnya juga bagus ,0,0
2325,biasanya air mawar ini saya tuangkan ke dalam botol semprot kecil dan jika face mist andalan saya hilang saya gunakan untuk mengeringkan wajah di siang hari tidak melembabkan atau apapun hanya haluskan saja yang menyegarkan wajah tapi menurut saya kok kurang baunya merek m masih lebih harum,1,1
2326,teksturnya lebih ringan dan mudah menyerap dibandingkan dengan lotion berjemur vaseline dalam botol orange baunya lembut dan enak dipakai khasiat pemutihnya tidak terlalu enak juga tidak terlalu penting bagi saya tapi sepertinya lebih cocok sebagai lotion harian dibandingkan losion matahari untuk aktivitas luar ruangan ,0,0
2327,walaupun saya baru membeli dan baru menggunakannya selama beberapa minggu saya tetap ingin memberikan review tentang yang satu ini karena semua produk pc bebas pewangi wajar jika semua produk berbau aneh atau amis saya lebih suka yang begitu daripada yang wangi berat setelah semua menit itu menghilang walo pc itu mahal tapi sedikit berguna efektif dan pasti bernilai setiap sen setelah memakai ini yang saya rasakan adalah gatel gatel yang tiba tiba terasa punggung saya agak mengecil dan coretannya pas di kegelapan tidak sabar untuk melihat hasilnya setelah produk ini jadi d,0,1
2328,baru sekali memiliki perawatan kulit berbahan dasar siput dari merek cosrx dan ternyata saya kurang cocok karena setelah bulan pemakaian jerawat menjadi lebih subur dan meradang meski tekstur kulitnya kenyal dan enak dipandang tapi tidak cocok untuk membuat jerawat tumbuh kembali teksturnya agak berlendir tapi cepat meresap ke dalam kulit ,-1,-1
2329,kulit saya adalah tipe kombinasi setiap malam saya menggunakan toner ini sejak masih kuliah tidak kalah dengan produk luar negeri produk esensi penyegar mawar ini segar banget pas saya aplikasikan wangi juga kulit saya saat bangun tidur terasa lebih lembap dan kulit lebih dingin saya sangat menyukainya,1,1
